# ------------ GCLAS output --------------
#                                         
# site 11451800
# parmcode 80154
agency_cd	site_no	datetime	tz_cd	00_80154
USGS	11451800	2015-03-07 09:00	USP	5.76237
USGS	11451800	2015-03-07 09:15	USP	5.75415
USGS	11451800	2015-03-07 09:30	USP	5.74592
USGS	11451800	2015-03-07 09:45	USP	5.73770
USGS	11451800	2015-03-07 10:00	USP	5.72948
USGS	11451800	2015-03-07 10:15	USP	5.72126
USGS	11451800	2015-03-07 10:30	USP	5.71303
USGS	11451800	2015-03-07 10:45	USP	5.70481
USGS	11451800	2015-03-07 11:00	USP	5.69659
USGS	11451800	2015-03-07 11:15	USP	5.68837
USGS	11451800	2015-03-07 11:30	USP	5.68014
USGS	11451800	2015-03-07 11:45	USP	5.67192
USGS	11451800	2015-03-07 12:00	USP	5.66370
USGS	11451800	2015-03-07 12:15	USP	5.65547
USGS	11451800	2015-03-07 12:30	USP	5.64725
USGS	11451800	2015-03-07 12:45	USP	5.63903
USGS	11451800	2015-03-07 13:00	USP	5.63081
USGS	11451800	2015-03-07 13:15	USP	5.62258
USGS	11451800	2015-03-07 13:30	USP	5.61436
USGS	11451800	2015-03-07 13:45	USP	5.60614
USGS	11451800	2015-03-07 14:00	USP	5.59792
USGS	11451800	2015-03-07 14:15	USP	5.58969
USGS	11451800	2015-03-07 14:30	USP	5.58147
USGS	11451800	2015-03-07 14:45	USP	5.57325
USGS	11451800	2015-03-07 15:00	USP	5.56503
USGS	11451800	2015-03-07 15:15	USP	5.55680
USGS	11451800	2015-03-07 15:30	USP	5.54858
USGS	11451800	2015-03-07 15:45	USP	5.54036
USGS	11451800	2015-03-07 16:00	USP	5.53214
USGS	11451800	2015-03-07 16:15	USP	5.52391
USGS	11451800	2015-03-07 16:30	USP	5.51569
USGS	11451800	2015-03-07 16:45	USP	5.50747
USGS	11451800	2015-03-07 17:00	USP	5.49925
USGS	11451800	2015-03-07 17:15	USP	5.49102
USGS	11451800	2015-03-07 17:30	USP	5.48280
USGS	11451800	2015-03-07 17:45	USP	5.47458
USGS	11451800	2015-03-07 18:00	USP	5.46636
USGS	11451800	2015-03-07 18:15	USP	5.45813
USGS	11451800	2015-03-07 18:30	USP	5.44991
USGS	11451800	2015-03-07 18:45	USP	5.44169
USGS	11451800	2015-03-07 19:00	USP	5.43347
USGS	11451800	2015-03-07 19:15	USP	5.42524
USGS	11451800	2015-03-07 19:30	USP	5.41702
USGS	11451800	2015-03-07 19:45	USP	5.40880
USGS	11451800	2015-03-07 20:00	USP	5.40058
USGS	11451800	2015-03-07 20:15	USP	5.39235
USGS	11451800	2015-03-07 20:30	USP	5.38413
USGS	11451800	2015-03-07 20:45	USP	5.37591
USGS	11451800	2015-03-07 21:00	USP	5.36769
USGS	11451800	2015-03-07 21:15	USP	5.35946
USGS	11451800	2015-03-07 21:30	USP	5.35124
USGS	11451800	2015-03-07 21:45	USP	5.34302
USGS	11451800	2015-03-07 22:00	USP	5.33480
USGS	11451800	2015-03-07 22:15	USP	5.32657
USGS	11451800	2015-03-07 22:30	USP	5.31835
USGS	11451800	2015-03-07 22:45	USP	5.31013
USGS	11451800	2015-03-07 23:00	USP	5.30190
USGS	11451800	2015-03-07 23:15	USP	5.29368
USGS	11451800	2015-03-07 23:30	USP	5.28546
USGS	11451800	2015-03-07 23:45	USP	5.27724
USGS	11451800	2015-03-08 00:00	USP	5.26901
USGS	11451800	2015-03-08 00:15	USP	5.26079
USGS	11451800	2015-03-08 01:30	USP	5.21968
USGS	11451800	2015-03-08 01:45	USP	5.21146
USGS	11451800	2015-03-08 02:00	USP	5.20323
USGS	11451800	2015-03-08 02:15	USP	5.19501
USGS	11451800	2015-03-08 02:30	USP	5.18679
USGS	11451800	2015-03-08 02:45	USP	5.17857
USGS	11451800	2015-03-08 03:00	USP	5.17034
USGS	11451800	2015-03-08 03:15	USP	5.16212
USGS	11451800	2015-03-08 03:30	USP	5.15390
USGS	11451800	2015-03-08 03:45	USP	5.14568
USGS	11451800	2015-03-08 04:00	USP	5.13745
USGS	11451800	2015-03-08 04:15	USP	5.12923
USGS	11451800	2015-03-08 04:30	USP	5.12101
USGS	11451800	2015-03-08 04:45	USP	5.11279
USGS	11451800	2015-03-08 05:00	USP	5.10456
USGS	11451800	2015-03-08 05:15	USP	5.09634
USGS	11451800	2015-03-08 05:30	USP	5.08812
USGS	11451800	2015-03-08 05:45	USP	5.07990
USGS	11451800	2015-03-08 06:00	USP	5.07167
USGS	11451800	2015-03-08 06:15	USP	5.06345
USGS	11451800	2015-03-08 06:30	USP	5.05523
USGS	11451800	2015-03-08 06:45	USP	5.04701
USGS	11451800	2015-03-08 07:00	USP	5.03878
USGS	11451800	2015-03-08 07:15	USP	5.03056
USGS	11451800	2015-03-08 07:30	USP	5.02234
USGS	11451800	2015-03-08 07:45	USP	5.01412
USGS	11451800	2015-03-08 08:00	USP	5.00589
USGS	11451800	2015-03-08 08:15	USP	4.99767
USGS	11451800	2015-03-08 08:30	USP	4.98945
USGS	11451800	2015-03-08 08:45	USP	4.98123
USGS	11451800	2015-03-08 09:00	USP	4.97300
USGS	11451800	2015-03-08 09:15	USP	4.96478
USGS	11451800	2015-03-08 09:30	USP	4.95656
USGS	11451800	2015-03-08 09:45	USP	4.94833
USGS	11451800	2015-03-08 10:00	USP	4.94011
USGS	11451800	2015-03-08 10:15	USP	4.93189
USGS	11451800	2015-03-08 10:30	USP	4.92367
USGS	11451800	2015-03-08 10:45	USP	4.91544
USGS	11451800	2015-03-08 11:00	USP	4.90722
USGS	11451800	2015-03-08 11:15	USP	4.89900
USGS	11451800	2015-03-08 11:30	USP	4.89078
USGS	11451800	2015-03-08 11:45	USP	4.88255
USGS	11451800	2015-03-08 12:00	USP	4.87433
USGS	11451800	2015-03-08 12:15	USP	4.86611
USGS	11451800	2015-03-08 12:30	USP	4.85789
USGS	11451800	2015-03-08 12:45	USP	4.84966
USGS	11451800	2015-03-08 13:00	USP	4.84144
USGS	11451800	2015-03-08 13:15	USP	4.83322
USGS	11451800	2015-03-08 13:30	USP	4.82500
USGS	11451800	2015-03-08 13:45	USP	4.81677
USGS	11451800	2015-03-08 14:00	USP	4.80855
USGS	11451800	2015-03-08 14:15	USP	4.80033
USGS	11451800	2015-03-08 14:30	USP	4.79211
USGS	11451800	2015-03-08 14:45	USP	4.78388
USGS	11451800	2015-03-08 15:00	USP	4.77566
USGS	11451800	2015-03-08 15:15	USP	4.76744
USGS	11451800	2015-03-08 15:30	USP	4.75922
USGS	11451800	2015-03-08 15:45	USP	4.75099
USGS	11451800	2015-03-08 16:00	USP	4.74277
USGS	11451800	2015-03-08 16:15	USP	4.73455
USGS	11451800	2015-03-08 16:30	USP	4.72633
USGS	11451800	2015-03-08 16:45	USP	4.71810
USGS	11451800	2015-03-08 17:00	USP	4.70988
USGS	11451800	2015-03-08 17:15	USP	4.70166
USGS	11451800	2015-03-08 17:30	USP	4.69344
USGS	11451800	2015-03-08 17:45	USP	4.68521
USGS	11451800	2015-03-08 18:00	USP	4.67699
USGS	11451800	2015-03-08 18:15	USP	4.66877
USGS	11451800	2015-03-08 18:30	USP	4.66055
USGS	11451800	2015-03-08 18:45	USP	4.65232
USGS	11451800	2015-03-08 19:00	USP	4.64410
USGS	11451800	2015-03-08 19:15	USP	4.63588
USGS	11451800	2015-03-08 19:30	USP	4.62766
USGS	11451800	2015-03-08 19:45	USP	4.61943
USGS	11451800	2015-03-08 20:00	USP	4.61121
USGS	11451800	2015-03-08 20:15	USP	4.60299
USGS	11451800	2015-03-08 20:30	USP	4.59476
USGS	11451800	2015-03-08 20:45	USP	4.58654
USGS	11451800	2015-03-08 21:00	USP	4.57832
USGS	11451800	2015-03-08 21:15	USP	4.57010
USGS	11451800	2015-03-08 21:30	USP	4.56187
USGS	11451800	2015-03-08 21:45	USP	4.55365
USGS	11451800	2015-03-08 22:00	USP	4.54543
USGS	11451800	2015-03-08 22:15	USP	4.53721
USGS	11451800	2015-03-08 22:30	USP	4.52898
USGS	11451800	2015-03-08 22:45	USP	4.52076
USGS	11451800	2015-03-08 23:00	USP	4.51254
USGS	11451800	2015-03-08 23:15	USP	4.50432
USGS	11451800	2015-03-08 23:30	USP	4.49609
USGS	11451800	2015-03-08 23:45	USP	4.48787
USGS	11451800	2015-03-09 00:00	USP	4.47965
USGS	11451800	2015-03-09 00:15	USP	4.47143
USGS	11451800	2015-03-09 00:30	USP	4.46320
USGS	11451800	2015-03-09 00:45	USP	4.45498
USGS	11451800	2015-03-09 01:00	USP	4.44676
USGS	11451800	2015-03-09 01:15	USP	4.43854
USGS	11451800	2015-03-09 01:30	USP	4.43031
USGS	11451800	2015-03-09 01:45	USP	4.42209
USGS	11451800	2015-03-09 02:00	USP	4.41387
USGS	11451800	2015-03-09 02:15	USP	4.40565
USGS	11451800	2015-03-09 02:30	USP	4.39742
USGS	11451800	2015-03-09 02:45	USP	4.38920
USGS	11451800	2015-03-09 03:00	USP	4.38098
USGS	11451800	2015-03-09 03:15	USP	4.37276
USGS	11451800	2015-03-09 03:30	USP	4.36453
USGS	11451800	2015-03-09 03:45	USP	4.35631
USGS	11451800	2015-03-09 04:00	USP	4.34809
USGS	11451800	2015-03-09 04:15	USP	4.33987
USGS	11451800	2015-03-09 04:30	USP	4.33164
USGS	11451800	2015-03-09 04:45	USP	4.32342
USGS	11451800	2015-03-09 05:00	USP	4.31520
USGS	11451800	2015-03-09 05:15	USP	4.30698
USGS	11451800	2015-03-09 05:30	USP	4.29875
USGS	11451800	2015-03-09 05:45	USP	4.29053
USGS	11451800	2015-03-09 06:00	USP	4.28231
USGS	11451800	2015-03-09 06:15	USP	4.27409
USGS	11451800	2015-03-09 06:30	USP	4.26586
USGS	11451800	2015-03-09 06:45	USP	4.25764
USGS	11451800	2015-03-09 07:00	USP	4.24942
USGS	11451800	2015-03-09 07:15	USP	4.24120
USGS	11451800	2015-03-09 07:30	USP	4.23297
USGS	11451800	2015-03-09 07:45	USP	4.22475
USGS	11451800	2015-03-09 08:00	USP	4.21653
USGS	11451800	2015-03-09 08:15	USP	4.20830
USGS	11451800	2015-03-09 08:30	USP	4.20008
USGS	11451800	2015-03-09 08:45	USP	4.19186
USGS	11451800	2015-03-09 09:00	USP	4.18364
USGS	11451800	2015-03-09 09:15	USP	4.17541
USGS	11451800	2015-03-09 09:30	USP	4.16719
USGS	11451800	2015-03-09 09:45	USP	4.15897
USGS	11451800	2015-03-09 10:00	USP	4.15075
USGS	11451800	2015-03-09 10:15	USP	4.14252
USGS	11451800	2015-03-09 10:30	USP	4.13430
USGS	11451800	2015-03-09 10:45	USP	4.12608
USGS	11451800	2015-03-09 11:00	USP	4.11786
USGS	11451800	2015-03-09 11:15	USP	4.10963
USGS	11451800	2015-03-09 11:30	USP	4.10141
USGS	11451800	2015-03-09 11:45	USP	4.09319
USGS	11451800	2015-03-09 12:00	USP	4.08497
USGS	11451800	2015-03-09 12:15	USP	4.07674
USGS	11451800	2015-03-09 12:30	USP	4.06852
USGS	11451800	2015-03-09 12:45	USP	4.06030
USGS	11451800	2015-03-09 13:00	USP	4.05208
USGS	11451800	2015-03-09 13:15	USP	4.04385
USGS	11451800	2015-03-09 13:30	USP	4.03563
USGS	11451800	2015-03-09 13:45	USP	4.02741
USGS	11451800	2015-03-09 14:00	USP	4.01919
USGS	11451800	2015-03-09 14:15	USP	4.01096
USGS	11451800	2015-03-09 14:30	USP	4.00274
USGS	11451800	2015-03-09 14:45	USP	3.00141
USGS	11451800	2015-03-09 15:00	USP	3.00668
USGS	11451800	2015-03-09 15:15	USP	3.01196
USGS	11451800	2015-03-09 15:30	USP	3.01724
USGS	11451800	2015-03-09 15:45	USP	3.02251
USGS	11451800	2015-03-09 16:00	USP	3.02779
USGS	11451800	2015-03-09 16:15	USP	3.03306
USGS	11451800	2015-03-09 16:30	USP	3.03834
USGS	11451800	2015-03-09 16:45	USP	3.04362
USGS	11451800	2015-03-09 17:00	USP	3.04889
USGS	11451800	2015-03-09 17:15	USP	3.05417
USGS	11451800	2015-03-09 17:30	USP	3.05944
USGS	11451800	2015-03-09 17:45	USP	3.06472
USGS	11451800	2015-03-09 18:00	USP	3.07000
USGS	11451800	2015-03-09 18:15	USP	3.07527
USGS	11451800	2015-03-09 18:30	USP	3.08055
USGS	11451800	2015-03-09 18:45	USP	3.08582
USGS	11451800	2015-03-09 19:00	USP	3.09110
USGS	11451800	2015-03-09 19:15	USP	3.09638
USGS	11451800	2015-03-09 19:30	USP	3.10165
USGS	11451800	2015-03-09 19:45	USP	3.10693
USGS	11451800	2015-03-09 20:00	USP	3.11221
USGS	11451800	2015-03-09 20:15	USP	3.11748
USGS	11451800	2015-03-09 20:30	USP	3.12276
USGS	11451800	2015-03-09 20:45	USP	3.12803
USGS	11451800	2015-03-09 21:00	USP	3.13331
USGS	11451800	2015-03-09 21:15	USP	3.13859
USGS	11451800	2015-03-09 21:30	USP	3.14386
USGS	11451800	2015-03-09 21:45	USP	3.14914
USGS	11451800	2015-03-09 22:00	USP	3.15441
USGS	11451800	2015-03-09 22:15	USP	3.15969
USGS	11451800	2015-03-09 22:30	USP	3.16497
USGS	11451800	2015-03-09 22:45	USP	3.17024
USGS	11451800	2015-03-09 23:00	USP	3.17552
USGS	11451800	2015-03-09 23:15	USP	3.18079
USGS	11451800	2015-03-09 23:30	USP	3.18607
USGS	11451800	2015-03-09 23:45	USP	3.19135
USGS	11451800	2015-03-10 00:00	USP	3.19662
USGS	11451800	2015-03-10 00:15	USP	3.20190
USGS	11451800	2015-03-10 00:30	USP	3.20718
USGS	11451800	2015-03-10 00:45	USP	3.21245
USGS	11451800	2015-03-10 01:00	USP	3.21773
USGS	11451800	2015-03-10 01:15	USP	3.22300
USGS	11451800	2015-03-10 01:30	USP	3.22828
USGS	11451800	2015-03-10 01:45	USP	3.23356
USGS	11451800	2015-03-10 02:00	USP	3.23883
USGS	11451800	2015-03-10 02:15	USP	3.24411
USGS	11451800	2015-03-10 02:30	USP	3.24938
USGS	11451800	2015-03-10 02:45	USP	3.25466
USGS	11451800	2015-03-10 03:00	USP	3.25994
USGS	11451800	2015-03-10 03:15	USP	3.26521
USGS	11451800	2015-03-10 03:30	USP	3.27049
USGS	11451800	2015-03-10 03:45	USP	3.27577
USGS	11451800	2015-03-10 04:00	USP	3.28104
USGS	11451800	2015-03-10 04:15	USP	3.28632
USGS	11451800	2015-03-10 04:30	USP	3.29159
USGS	11451800	2015-03-10 04:45	USP	3.29687
USGS	11451800	2015-03-10 05:00	USP	3.30215
USGS	11451800	2015-03-10 05:15	USP	3.30742
USGS	11451800	2015-03-10 05:30	USP	3.31270
USGS	11451800	2015-03-10 05:45	USP	3.31797
USGS	11451800	2015-03-10 06:00	USP	3.32325
USGS	11451800	2015-03-10 06:15	USP	3.32853
USGS	11451800	2015-03-10 06:30	USP	3.33380
USGS	11451800	2015-03-10 06:45	USP	3.33908
USGS	11451800	2015-03-10 07:00	USP	3.34435
USGS	11451800	2015-03-10 07:15	USP	3.34963
USGS	11451800	2015-03-10 07:30	USP	3.35491
USGS	11451800	2015-03-10 07:45	USP	3.36018
USGS	11451800	2015-03-10 08:00	USP	3.36546
USGS	11451800	2015-03-10 08:15	USP	3.37074
USGS	11451800	2015-03-10 08:30	USP	3.37601
USGS	11451800	2015-03-10 08:45	USP	3.38129
USGS	11451800	2015-03-10 09:00	USP	3.38656
USGS	11451800	2015-03-10 09:15	USP	3.39184
USGS	11451800	2015-03-10 09:30	USP	3.39712
USGS	11451800	2015-03-10 09:45	USP	3.40239
USGS	11451800	2015-03-10 10:00	USP	3.40767
USGS	11451800	2015-03-10 10:15	USP	3.41294
USGS	11451800	2015-03-10 10:30	USP	3.41822
USGS	11451800	2015-03-10 10:45	USP	3.42350
USGS	11451800	2015-03-10 11:00	USP	3.42877
USGS	11451800	2015-03-10 11:15	USP	3.43405
USGS	11451800	2015-03-10 11:30	USP	3.43932
USGS	11451800	2015-03-10 11:45	USP	3.44460
USGS	11451800	2015-03-10 12:00	USP	3.44988
USGS	11451800	2015-03-10 12:15	USP	3.45515
USGS	11451800	2015-03-10 12:30	USP	3.46043
USGS	11451800	2015-03-10 12:45	USP	3.46571
USGS	11451800	2015-03-10 13:00	USP	3.47098
USGS	11451800	2015-03-10 13:15	USP	3.47626
USGS	11451800	2015-03-10 13:30	USP	3.48153
USGS	11451800	2015-03-10 13:45	USP	3.48681
USGS	11451800	2015-03-10 14:00	USP	3.49209
USGS	11451800	2015-03-10 14:15	USP	3.49736
USGS	11451800	2015-03-10 14:30	USP	3.50264
USGS	11451800	2015-03-10 14:45	USP	3.50791
USGS	11451800	2015-03-10 15:00	USP	3.51319
USGS	11451800	2015-03-10 15:15	USP	3.51847
USGS	11451800	2015-03-10 15:30	USP	3.52374
USGS	11451800	2015-03-10 15:45	USP	3.52902
USGS	11451800	2015-03-10 16:00	USP	3.53429
USGS	11451800	2015-03-10 16:15	USP	3.53957
USGS	11451800	2015-03-10 16:30	USP	3.54485
USGS	11451800	2015-03-10 16:45	USP	3.55012
USGS	11451800	2015-03-10 17:00	USP	3.55540
USGS	11451800	2015-03-10 17:15	USP	3.56068
USGS	11451800	2015-03-10 17:30	USP	3.56595
USGS	11451800	2015-03-10 17:45	USP	3.57123
USGS	11451800	2015-03-10 18:00	USP	3.57650
USGS	11451800	2015-03-10 18:15	USP	3.58178
USGS	11451800	2015-03-10 18:30	USP	3.58706
USGS	11451800	2015-03-10 18:45	USP	3.59233
USGS	11451800	2015-03-10 19:00	USP	3.59761
USGS	11451800	2015-03-10 19:15	USP	3.60288
USGS	11451800	2015-03-10 19:30	USP	3.60816
USGS	11451800	2015-03-10 19:45	USP	3.61344
USGS	11451800	2015-03-10 20:00	USP	3.61871
USGS	11451800	2015-03-10 20:15	USP	3.62399
USGS	11451800	2015-03-10 20:30	USP	3.62926
USGS	11451800	2015-03-10 20:45	USP	3.63454
USGS	11451800	2015-03-10 21:00	USP	3.63982
USGS	11451800	2015-03-10 21:15	USP	3.64509
USGS	11451800	2015-03-10 21:30	USP	3.65037
USGS	11451800	2015-03-10 21:45	USP	3.65565
USGS	11451800	2015-03-10 22:00	USP	3.66092
USGS	11451800	2015-03-10 22:15	USP	3.66620
USGS	11451800	2015-03-10 22:30	USP	3.67147
USGS	11451800	2015-03-10 22:45	USP	3.67675
USGS	11451800	2015-03-10 23:00	USP	3.68203
USGS	11451800	2015-03-10 23:15	USP	3.68730
USGS	11451800	2015-03-10 23:30	USP	3.69258
USGS	11451800	2015-03-10 23:45	USP	3.69785
USGS	11451800	2015-03-11 00:00	USP	3.70313
USGS	11451800	2015-03-11 00:15	USP	3.70841
USGS	11451800	2015-03-11 00:30	USP	3.71368
USGS	11451800	2015-03-11 00:45	USP	3.71896
USGS	11451800	2015-03-11 01:00	USP	3.72423
USGS	11451800	2015-03-11 01:15	USP	3.72951
USGS	11451800	2015-03-11 01:30	USP	3.73479
USGS	11451800	2015-03-11 01:45	USP	3.74006
USGS	11451800	2015-03-11 02:00	USP	3.74534
USGS	11451800	2015-03-11 02:15	USP	3.75062
USGS	11451800	2015-03-11 02:30	USP	3.75589
USGS	11451800	2015-03-11 02:45	USP	3.76117
USGS	11451800	2015-03-11 03:00	USP	3.76644
USGS	11451800	2015-03-11 03:15	USP	3.77172
USGS	11451800	2015-03-11 03:30	USP	3.77700
USGS	11451800	2015-03-11 03:45	USP	3.78227
USGS	11451800	2015-03-11 04:00	USP	3.78755
USGS	11451800	2015-03-11 04:15	USP	3.79282
USGS	11451800	2015-03-11 04:30	USP	3.79810
USGS	11451800	2015-03-11 04:45	USP	3.80338
USGS	11451800	2015-03-11 05:00	USP	3.80865
USGS	11451800	2015-03-11 05:15	USP	3.81393
USGS	11451800	2015-03-11 05:30	USP	3.81921
USGS	11451800	2015-03-11 05:45	USP	3.82448
USGS	11451800	2015-03-11 06:00	USP	3.82976
USGS	11451800	2015-03-11 06:15	USP	3.83503
USGS	11451800	2015-03-11 06:30	USP	3.84031
USGS	11451800	2015-03-11 06:45	USP	3.84559
USGS	11451800	2015-03-11 07:00	USP	3.85086
USGS	11451800	2015-03-11 07:15	USP	3.85614
USGS	11451800	2015-03-11 07:30	USP	3.86141
USGS	11451800	2015-03-11 07:45	USP	3.86669
USGS	11451800	2015-03-11 08:00	USP	3.87197
USGS	11451800	2015-03-11 08:15	USP	3.87724
USGS	11451800	2015-03-11 08:30	USP	3.88252
USGS	11451800	2015-03-11 08:45	USP	3.88779
USGS	11451800	2015-03-11 09:00	USP	3.89307
USGS	11451800	2015-03-11 09:15	USP	3.89835
USGS	11451800	2015-03-11 09:30	USP	3.90362
USGS	11451800	2015-03-11 09:45	USP	3.90890
USGS	11451800	2015-03-11 10:00	USP	3.91418
USGS	11451800	2015-03-11 10:15	USP	3.91945
USGS	11451800	2015-03-11 10:30	USP	3.92473
USGS	11451800	2015-03-11 10:45	USP	3.93000
USGS	11451800	2015-03-11 11:00	USP	3.93528
USGS	11451800	2015-03-11 11:15	USP	3.94056
USGS	11451800	2015-03-11 11:30	USP	3.94583
USGS	11451800	2015-03-11 11:45	USP	3.95111
USGS	11451800	2015-03-11 12:00	USP	3.95638
USGS	11451800	2015-03-11 12:15	USP	3.96166
USGS	11451800	2015-03-11 12:30	USP	3.96694
USGS	11451800	2015-03-11 12:45	USP	3.97221
USGS	11451800	2015-03-11 13:00	USP	3.97749
USGS	11451800	2015-03-11 13:15	USP	3.98276
USGS	11451800	2015-03-11 13:30	USP	3.98804
USGS	11451800	2015-03-11 13:45	USP	3.99332
USGS	11451800	2015-03-11 14:00	USP	3.99859
USGS	11451800	2015-03-11 14:15	USP	4.00387
USGS	11451800	2015-03-11 14:30	USP	4.00915
USGS	11451800	2015-03-11 14:45	USP	4.01442
USGS	11451800	2015-03-11 15:00	USP	4.01970
USGS	11451800	2015-03-11 15:15	USP	4.02497
USGS	11451800	2015-03-11 15:30	USP	4.03025
USGS	11451800	2015-03-11 15:45	USP	4.03553
USGS	11451800	2015-03-11 16:00	USP	4.04080
USGS	11451800	2015-03-11 16:15	USP	4.04608
USGS	11451800	2015-03-11 16:30	USP	4.05135
USGS	11451800	2015-03-11 16:45	USP	4.05663
USGS	11451800	2015-03-11 17:00	USP	4.06191
USGS	11451800	2015-03-11 17:15	USP	4.06718
USGS	11451800	2015-03-11 17:30	USP	4.07246
USGS	11451800	2015-03-11 17:45	USP	4.07773
USGS	11451800	2015-03-11 18:00	USP	4.08301
USGS	11451800	2015-03-11 18:15	USP	4.08829
USGS	11451800	2015-03-11 18:30	USP	4.09356
USGS	11451800	2015-03-11 18:45	USP	4.09884
USGS	11451800	2015-03-11 19:00	USP	4.10412
USGS	11451800	2015-03-11 19:15	USP	4.10939
USGS	11451800	2015-03-11 19:30	USP	4.11467
USGS	11451800	2015-03-11 19:45	USP	4.11994
USGS	11451800	2015-03-11 20:00	USP	4.12522
USGS	11451800	2015-03-11 20:15	USP	4.13050
USGS	11451800	2015-03-11 20:30	USP	4.13577
USGS	11451800	2015-03-11 20:45	USP	4.14105
USGS	11451800	2015-03-11 21:00	USP	4.14632
USGS	11451800	2015-03-11 21:15	USP	4.15160
USGS	11451800	2015-03-11 21:30	USP	4.15688
USGS	11451800	2015-03-11 21:45	USP	4.16215
USGS	11451800	2015-03-11 22:00	USP	4.16743
USGS	11451800	2015-03-11 22:15	USP	4.17270
USGS	11451800	2015-03-11 22:30	USP	4.17798
USGS	11451800	2015-03-11 22:45	USP	4.18326
USGS	11451800	2015-03-11 23:00	USP	4.18853
USGS	11451800	2015-03-11 23:15	USP	4.19381
USGS	11451800	2015-03-11 23:30	USP	4.19909
USGS	11451800	2015-03-11 23:45	USP	4.20436
USGS	11451800	2015-03-12 00:00	USP	4.20964
USGS	11451800	2015-03-12 00:15	USP	4.21491
USGS	11451800	2015-03-12 00:30	USP	4.22019
USGS	11451800	2015-03-12 00:45	USP	4.22547
USGS	11451800	2015-03-12 01:00	USP	4.23074
USGS	11451800	2015-03-12 01:15	USP	4.23602
USGS	11451800	2015-03-12 01:30	USP	4.24129
USGS	11451800	2015-03-12 01:45	USP	4.24657
USGS	11451800	2015-03-12 02:00	USP	4.25185
USGS	11451800	2015-03-12 02:15	USP	4.25712
USGS	11451800	2015-03-12 02:30	USP	4.26240
USGS	11451800	2015-03-12 02:45	USP	4.26767
USGS	11451800	2015-03-12 03:00	USP	4.27295
USGS	11451800	2015-03-12 03:15	USP	4.27823
USGS	11451800	2015-03-12 03:30	USP	4.28350
USGS	11451800	2015-03-12 03:45	USP	4.28878
USGS	11451800	2015-03-12 04:00	USP	4.29406
USGS	11451800	2015-03-12 04:15	USP	4.29933
USGS	11451800	2015-03-12 04:30	USP	4.30461
USGS	11451800	2015-03-12 04:45	USP	4.30988
USGS	11451800	2015-03-12 05:00	USP	4.31516
USGS	11451800	2015-03-12 05:15	USP	4.32044
USGS	11451800	2015-03-12 05:30	USP	4.32571
USGS	11451800	2015-03-12 05:45	USP	4.33099
USGS	11451800	2015-03-12 06:00	USP	4.33626
USGS	11451800	2015-03-12 06:15	USP	4.34154
USGS	11451800	2015-03-12 06:30	USP	4.34682
USGS	11451800	2015-03-12 06:45	USP	4.35209
USGS	11451800	2015-03-12 07:00	USP	4.35737
USGS	11451800	2015-03-12 07:15	USP	4.36265
USGS	11451800	2015-03-12 07:30	USP	4.36792
USGS	11451800	2015-03-12 07:45	USP	4.37320
USGS	11451800	2015-03-12 08:00	USP	4.37847
USGS	11451800	2015-03-12 08:15	USP	4.38375
USGS	11451800	2015-03-12 08:30	USP	4.38903
USGS	11451800	2015-03-12 08:45	USP	4.39430
USGS	11451800	2015-03-12 09:00	USP	4.39958
USGS	11451800	2015-03-12 09:15	USP	4.40485
USGS	11451800	2015-03-12 09:30	USP	4.41013
USGS	11451800	2015-03-12 09:45	USP	4.41541
USGS	11451800	2015-03-12 10:00	USP	4.42068
USGS	11451800	2015-03-12 10:15	USP	4.42596
USGS	11451800	2015-03-12 10:30	USP	4.43123
USGS	11451800	2015-03-12 10:45	USP	4.43651
USGS	11451800	2015-03-12 11:00	USP	4.44179
USGS	11451800	2015-03-12 11:15	USP	4.44706
USGS	11451800	2015-03-12 11:30	USP	4.45234
USGS	11451800	2015-03-12 11:45	USP	4.45762
USGS	11451800	2015-03-12 12:00	USP	4.46289
USGS	11451800	2015-03-12 12:15	USP	4.46817
USGS	11451800	2015-03-12 12:30	USP	4.47344
USGS	11451800	2015-03-12 12:45	USP	4.47872
USGS	11451800	2015-03-12 13:00	USP	4.48400
USGS	11451800	2015-03-12 13:15	USP	4.48927
USGS	11451800	2015-03-12 13:30	USP	4.49455
USGS	11451800	2015-03-12 13:45	USP	4.49982
USGS	11451800	2015-03-12 14:00	USP	4.50510
USGS	11451800	2015-03-12 14:15	USP	4.51038
USGS	11451800	2015-03-12 14:30	USP	4.51565
USGS	11451800	2015-03-12 14:45	USP	4.52093
USGS	11451800	2015-03-12 15:00	USP	4.52620
USGS	11451800	2015-03-12 15:15	USP	4.53148
USGS	11451800	2015-03-12 15:30	USP	4.53676
USGS	11451800	2015-03-12 15:45	USP	4.54203
USGS	11451800	2015-03-12 16:00	USP	4.54731
USGS	11451800	2015-03-12 16:15	USP	4.55259
USGS	11451800	2015-03-12 16:30	USP	4.55786
USGS	11451800	2015-03-12 16:45	USP	4.56314
USGS	11451800	2015-03-12 17:00	USP	4.56841
USGS	11451800	2015-03-12 17:15	USP	4.57369
USGS	11451800	2015-03-12 17:30	USP	4.57897
USGS	11451800	2015-03-12 17:45	USP	4.58424
USGS	11451800	2015-03-12 18:00	USP	4.58952
USGS	11451800	2015-03-12 18:15	USP	4.59479
USGS	11451800	2015-03-12 18:30	USP	4.60007
USGS	11451800	2015-03-12 18:45	USP	4.60535
